session_id,customer_id,start_time,device_type,browser,country,end_time,duration_minutes,num_bets,total_wagered,net_result
SES_00007240,CU_005880,2024-10-15 19:48:00,desktop,Chrome,IR,2024-10-15 21:28:00,100,10,3569.77,-451.09999999999997
SES_00007241,CU_005880,2024-10-15 21:54:00,mobile,Safari,IR,2024-10-15 21:54:00,0,1,267.57,253.17000000000002
SES_00007242,CU_005880,2024-10-19 14:20:00,desktop,Chrome,IR,2024-10-19 14:52:00,32,3,1052.88,-749.06
SES_00007243,CU_005880,2024-10-25 13:23:00,mobile,Chrome,IR,2024-10-25 14:58:00,95,8,1754.76,1103.38
SES_00007244,CU_005880,2024-10-27 09:27:00,desktop,Chrome,IR,2024-10-27 11:27:00,120,11,3742.28,-722.2200000000003
SES_00007245,CU_005880,2024-10-27 11:51:00,mobile,Chrome,IR,2024-10-27 11:51:00,0,1,173.24,-173.24
SES_00007246,CU_005880,2024-11-07 09:43:00,mobile,Chrome,IR,2024-11-07 10:58:00,75,6,3053.81,2312.07
SES_00007247,CU_005880,2024-11-12 10:26:00,mobile,Chrome,IR,2024-11-12 12:25:00,119,9,3314.78,-664.77
SES_00007248,CU_005880,2024-11-24 13:13:00,tablet,Safari,IR,2024-11-24 13:37:00,24,4,1407.6100000000001,1368.2200000000003
SES_00007249,CU_005880,2024-12-01 19:38:00,mobile,Safari,IR,2024-12-01 20:33:00,55,7,2785.1800000000003,657.45
SES_00007250,CU_005880,2024-12-03 16:28:00,desktop,Safari,IR,2024-12-03 16:56:00,28,3,1695.5300000000002,-493.01
SES_00007251,CU_005887,2024-03-15 23:13:00,desktop,Firefox,CZ,2024-03-15 23:37:00,24,3,88.19,82.28
SES_00007252,CU_005887,2024-05-01 16:08:00,mobile,Chrome,CZ,2024-05-01 16:08:00,0,1,49.6,39.919999999999995
SES_00007253,CU_005887,2024-05-28 09:29:00,mobile,Chrome,CZ,2024-05-28 09:44:00,15,2,75.1,38.88999999999999
SES_00007254,CU_005887,2024-07-14 16:17:00,mobile,Safari,CZ,2024-07-14 16:17:00,0,1,9.05,-9.05
SES_00007255,CU_005887,2024-08-05 23:57:00,desktop,Firefox,CZ,2024-08-06 00:11:00,14,2,54.95,29.38
SES_00007256,CU_005887,2024-08-13 10:35:00,mobile,Safari,CZ,2024-08-13 10:52:00,17,3,63.34,2.5199999999999996
SES_00007257,CU_005887,2024-08-21 22:35:00,mobile,Firefox,CZ,2024-08-21 22:35:00,0,1,28.22,-28.22
SES_00007258,CU_005887,2024-10-10 23:13:00,mobile,Safari,CZ,2024-10-10 23:35:00,22,3,151.89,47.84000000000001
SES_00007259,CU_005887,2024-11-29 13:41:00,desktop,Chrome,CZ,2024-11-29 14:15:00,34,3,135.72,-23.569999999999993
SES_00007260,CU_005893,2024-01-06 17:28:00,mobile,Chrome,US,2024-01-06 17:52:00,24,3,323.13,-323.13
SES_00007261,CU_005893,2024-01-12 19:51:00,mobile,Safari,US,2024-01-12 19:59:00,8,2,278.03999999999996,-32.75999999999999
SES_00007262,CU_005893,2024-01-15 17:32:00,desktop,Firefox,US,2024-01-15 18:16:00,44,5,464.71,172.15999999999997
SES_00007263,CU_005893,2024-01-17 09:13:00,mobile,Chrome,US,2024-01-17 10:09:00,56,5,560.87,-41.49000000000002
SES_00007264,CU_005893,2024-02-03 20:42:00,desktop,Chrome,US,2024-02-03 21:18:00,36,6,558.98,-214.48
SES_00007265,CU_005893,2024-02-08 14:32:00,mobile,Safari,US,2024-02-08 16:12:00,100,6,484.49999999999994,204.12
SES_00007266,CU_005893,2024-02-11 21:30:00,mobile,Chrome,US,2024-02-11 23:00:00,90,6,502.66,106.45999999999994
SES_00007267,CU_005893,2024-02-28 10:00:00,mobile,Safari,US,2024-02-28 10:22:00,22,3,218.28,-25.689999999999998
SES_00007268,CU_005893,2024-03-11 16:32:00,mobile,Safari,US,2024-03-11 16:47:00,15,2,164.61,-90.99
SES_00007269,CU_005893,2024-03-13 12:57:00,mobile,Firefox,US,2024-03-13 14:22:00,85,6,676.24,68.37
SES_00007270,CU_005893,2024-03-27 16:20:00,desktop,Chrome,US,2024-03-27 16:48:00,28,5,585.87,597.59
SES_00007271,CU_005893,2024-04-21 10:38:00,desktop,Safari,US,2024-04-21 11:11:00,33,4,513.5899999999999,-78.40999999999997
SES_00007272,CU_005893,2024-05-24 12:17:00,mobile,Chrome,US,2024-05-24 13:02:00,45,4,302.40000000000003,-140.04
SES_00007273,CU_005893,2024-06-09 19:21:00,mobile,Chrome,US,2024-06-09 20:21:00,60,4,454.87,-135.76999999999995
SES_00007274,CU_005893,2024-07-11 11:24:00,mobile,Chrome,US,2024-07-11 12:59:00,95,6,714.61,78.89999999999995
SES_00007275,CU_005893,2024-07-15 16:43:00,desktop,Firefox,US,2024-07-15 16:51:00,8,2,326.83000000000004,-326.83000000000004
SES_00007276,CU_005893,2024-07-30 19:01:00,mobile,Chrome,US,2024-07-30 19:43:00,42,6,602.84,-319.33000000000004
SES_00007277,CU_005893,2024-08-01 21:15:00,mobile,Firefox,US,2024-08-01 21:30:00,15,2,336.78999999999996,34.630000000000024
SES_00007278,CU_005893,2024-08-17 09:34:00,mobile,Chrome,US,2024-08-17 09:56:00,22,3,283.89,-41.52999999999998
SES_00007279,CU_005893,2024-08-18 13:09:00,mobile,Chrome,US,2024-08-18 13:49:00,40,5,458.06,233.38000000000002
SES_00007280,CU_005893,2024-09-04 18:59:00,mobile,Chrome,US,2024-09-04 19:53:00,54,5,568.88,330.28
SES_00007281,CU_005893,2024-09-17 14:07:00,mobile,Chrome,US,2024-09-17 14:22:00,15,3,351.08000000000004,-150.48000000000002
SES_00007282,CU_005893,2024-10-13 16:55:00,mobile,Chrome,US,2024-10-13 18:07:00,72,6,717.39,7.869999999999948
SES_00007283,CU_005893,2024-10-23 09:36:00,mobile,Chrome,US,2024-10-23 10:56:00,80,5,688.03,-193.92
SES_00007284,CU_005904,2024-03-09 14:27:00,desktop,Chrome,CI,2024-03-09 14:43:00,16,3,96.35,-73.83
SES_00007285,CU_005904,2024-03-28 16:59:00,mobile,Chrome,CI,2024-03-28 17:17:00,18,2,67.45,-21.740000000000002
SES_00007286,CU_005904,2024-04-14 10:51:00,desktop,Firefox,CI,2024-04-14 11:11:00,20,2,113.18,111.71000000000001
SES_00007287,CU_005904,2024-04-21 14:08:00,mobile,Firefox,CI,2024-04-21 14:24:00,16,2,39.78,42.75
SES_00007288,CU_005904,2024-04-22 21:16:00,desktop,Safari,CI,2024-04-22 21:32:00,16,3,116.83000000000001,56.32999999999999
SES_00007289,CU_005904,2024-06-03 13:25:00,mobile,Chrome,CI,2024-06-03 13:31:00,6,2,28.259999999999998,29.299999999999997
SES_00007290,CU_005904,2024-07-11 16:55:00,desktop,Chrome,CI,2024-07-11 17:11:00,16,2,57.510000000000005,23.360000000000003
SES_00007291,CU_005904,2024-07-27 14:43:00,mobile,Chrome,CI,2024-07-27 14:43:00,0,1,10.75,-10.75
SES_00007292,CU_005904,2024-08-20 10:10:00,desktop,Chrome,CI,2024-08-20 10:10:00,0,1,42.81,-42.81
SES_00007293,CU_005904,2024-09-16 19:05:00,desktop,Chrome,CI,2024-09-16 19:10:00,5,2,59.8,-59.8
SES_00007294,CU_005904,2024-11-01 16:32:00,mobile,Chrome,CI,2024-11-01 16:47:00,15,2,73.67,-45.43
SES_00007295,CU_005905,2024-07-18 13:35:00,mobile,Firefox,BR,2024-07-18 14:32:00,57,4,359.08000000000004,-359.08000000000004
SES_00007296,CU_005905,2024-07-30 17:00:00,mobile,Chrome,BR,2024-07-30 18:08:00,68,5,541.98,-196.04
SES_00007297,CU_005905,2024-08-09 19:44:00,mobile,Chrome,BR,2024-08-09 19:54:00,10,2,201.76,-201.76
SES_00007298,CU_005905,2024-08-14 22:40:00,tablet,Chrome,BR,2024-08-14 23:50:00,70,6,766.04,-191.23000000000008
SES_00007299,CU_005905,2024-09-06 21:31:00,tablet,Chrome,BR,2024-09-06 22:25:00,54,4,580.95,260.6600000000001
SES_00007300,CU_005905,2024-09-10 14:20:00,desktop,Edge,BR,2024-09-10 15:00:00,40,4,444.52000000000004,-241.04000000000008
SES_00007301,CU_005905,2024-09-15 20:09:00,desktop,Safari,BR,2024-09-15 21:05:00,56,6,832.51,-646.3
SES_00007302,CU_005905,2024-09-16 15:24:00,desktop,Safari,BR,2024-09-16 15:43:00,19,2,198.29000000000002,212.47
SES_00007303,CU_005905,2024-09-21 13:30:00,mobile,Chrome,BR,2024-09-21 13:44:00,14,2,222.95,211.77
SES_00007304,CU_005905,2024-09-26 16:26:00,desktop,Safari,BR,2024-09-26 16:56:00,30,4,442.23,20.790000000000006
SES_00007305,CU_005905,2024-10-07 23:28:00,mobile,Safari,BR,2024-10-08 00:06:00,38,3,391.37,-391.37
SES_00007306,CU_005905,2024-10-12 18:39:00,mobile,Firefox,BR,2024-10-12 19:24:00,45,4,433.59,421.07000000000005
SES_00007307,CU_005905,2024-11-01 10:00:00,mobile,Safari,BR,2024-11-01 10:08:00,8,2,351.76,-15.46999999999997
SES_00007308,CU_005905,2024-11-06 09:54:00,mobile,Firefox,BR,2024-11-06 11:10:00,76,6,527.64,-206.54999999999995
SES_00007309,CU_005905,2024-11-10 11:19:00,mobile,Chrome,BR,2024-11-10 11:49:00,30,4,372.03,-195.64000000000001
SES_00007310,CU_005905,2024-11-29 13:53:00,mobile,Safari,BR,2024-11-29 14:58:00,65,6,577.72,-298.93000000000006
SES_00007311,CU_005905,2024-12-08 14:00:00,mobile,Chrome,BR,2024-12-08 14:20:00,20,3,355.58,3.700000000000017
SES_00007312,CU_005906,2024-09-06 19:51:00,mobile,Chrome,FM,2024-09-06 20:15:00,24,3,253.23,-78.35999999999999
SES_00007313,CU_005906,2024-10-04 21:43:00,mobile,Chrome,FM,2024-10-04 22:47:00,64,5,394.94,214.51999999999998
SES_00007314,CU_005906,2024-10-13 11:06:00,mobile,Safari,FM,2024-10-13 12:26:00,80,6,739.91,-161.67999999999998
SES_00007315,CU_005906,2024-10-28 15:03:00,desktop,Safari,FM,2024-10-28 15:29:00,26,3,404.66999999999996,141.62
SES_00007316,CU_005906,2024-10-31 18:35:00,mobile,Safari,FM,2024-10-31 20:15:00,100,6,547.01,-113.4
SES_00007317,CU_005906,2024-11-27 19:47:00,mobile,Safari,FM,2024-11-27 20:13:00,26,3,309.73,-133.57999999999998
SES_00007318,CU_005906,2024-12-03 21:31:00,mobile,Edge,FM,2024-12-03 21:48:00,17,3,289.48,84.95
SES_00007319,CU_005906,2024-12-06 09:01:00,desktop,Chrome,FM,2024-12-06 09:58:00,57,4,349.84999999999997,320.7
SES_00007320,CU_005906,2024-12-10 17:13:00,mobile,Firefox,FM,2024-12-10 17:27:00,14,3,400.22,-118.08000000000001
SES_00007321,CU_005906,2024-12-14 20:15:00,mobile,Chrome,FM,2024-12-14 20:31:00,16,2,115.0,73.27000000000001
SES_00007322,CU_005906,2024-12-19 13:39:00,mobile,Edge,FM,2024-12-19 15:14:00,95,6,585.97,-69.73999999999998
SES_00007323,CU_005909,2024-03-11 09:00:00,mobile,Chrome,ST,2024-03-11 09:32:00,32,3,124.79,-0.6600000000000037
SES_00007324,CU_005909,2024-04-10 17:15:00,desktop,Edge,ST,2024-04-10 17:33:00,18,3,67.17,44.16
SES_00007325,CU_005909,2024-04-12 09:55:00,mobile,Chrome,ST,2024-04-12 10:10:00,15,2,73.92,-73.92
SES_00007326,CU_005909,2024-05-11 16:18:00,mobile,Firefox,ST,2024-05-11 16:36:00,18,3,99.06,-71.32000000000001
SES_00007327,CU_005909,2024-07-17 20:22:00,mobile,Chrome,ST,2024-07-17 20:22:00,0,1,21.13,19.45
SES_00007328,CU_005909,2024-07-19 23:26:00,mobile,Firefox,ST,2024-07-19 23:34:00,8,2,75.03,-75.03
SES_00007329,CU_005909,2024-10-03 14:22:00,mobile,Firefox,ST,2024-10-03 14:22:00,0,1,28.86,27.160000000000004
SES_00007330,CU_005909,2024-11-10 22:20:00,mobile,Chrome,ST,2024-11-10 22:28:00,8,2,43.870000000000005,-18.540000000000003
SES_00007331,CU_005910,2024-01-18 15:52:00,desktop,Chrome,PK,2024-01-18 16:06:00,14,2,181.04000000000002,-14.310000000000016
SES_00007332,CU_005910,2024-01-20 13:15:00,desktop,Safari,PK,2024-01-20 13:33:00,18,3,202.32,57.410000000000004
SES_00007333,CU_005910,2024-01-21 18:51:00,desktop,Chrome,PK,2024-01-21 19:31:00,40,5,505.38,-145.13000000000002
SES_00007334,CU_005910,2024-01-25 11:34:00,mobile,Chrome,PK,2024-01-25 12:14:00,40,6,582.77,-376.92999999999995
SES_00007335,CU_005910,2024-02-04 22:16:00,desktop,Chrome,PK,2024-02-04 22:26:00,10,2,188.8,85.95999999999998
SES_00007336,CU_005910,2024-02-12 10:34:00,tablet,Safari,PK,2024-02-12 10:56:00,22,3,363.82,23.67
SES_00007337,CU_005910,2024-02-15 14:35:00,mobile,Firefox,PK,2024-02-15 14:51:00,16,2,262.78,-122.05
SES_00007338,CU_005910,2024-02-20 09:40:00,mobile,Chrome,PK,2024-02-20 10:08:00,28,3,343.4,215.55
SES_00007339,CU_005910,2024-03-10 16:37:00,mobile,Chrome,PK,2024-03-10 17:03:00,26,3,142.7,66.48000000000002
SES_00007340,CU_005910,2024-03-12 12:43:00,mobile,Safari,PK,2024-03-12 13:31:00,48,4,300.67,57.26999999999998
SES_00007341,CU_005910,2024-03-24 16:18:00,desktop,Chrome,PK,2024-03-24 17:38:00,80,6,701.66,-311.54
SES_00007342,CU_005910,2024-04-07 19:04:00,mobile,Safari,PK,2024-04-07 19:15:00,11,2,335.31,318.53000000000003
SES_00007343,CU_005910,2024-04-10 14:52:00,mobile,Chrome,PK,2024-04-10 15:16:00,24,5,371.41,96.13999999999999
SES_00007344,CU_005910,2024-05-19 21:12:00,mobile,Chrome,PK,2024-05-19 22:06:00,54,4,408.68,-185.29000000000002
SES_00007345,CU_005910,2024-06-08 21:02:00,mobile,Chrome,PK,2024-06-08 21:15:00,13,2,347.65999999999997,-7.369999999999976
SES_00007346,CU_005910,2024-06-24 21:38:00,mobile,Chrome,PK,2024-06-24 22:23:00,45,4,472.94999999999993,242.98000000000005
SES_00007347,CU_005910,2024-06-26 09:41:00,mobile,Chrome,PK,2024-06-26 10:38:00,57,6,729.27,257.1
SES_00007348,CU_005910,2024-07-21 21:40:00,mobile,Safari,PK,2024-07-21 22:20:00,40,5,506.21,124.28999999999998
SES_00007349,CU_005910,2024-08-08 21:12:00,mobile,Chrome,PK,2024-08-08 21:51:00,39,5,533.1099999999999,-23.870000000000005
SES_00007350,CU_005910,2024-09-15 21:39:00,mobile,Safari,PK,2024-09-15 22:54:00,75,6,541.44,-185.9
SES_00007351,CU_005910,2024-09-26 20:48:00,desktop,Chrome,PK,2024-09-26 21:20:00,32,3,204.85,-204.85
SES_00007352,CU_005910,2024-11-13 11:00:00,desktop,Safari,PK,2024-11-13 11:30:00,30,3,321.65,235.10999999999999
SES_00007353,CU_005910,2024-11-14 14:26:00,mobile,Safari,PK,2024-11-14 15:30:00,64,5,516.37,-407.68
SES_00007354,CU_005910,2024-12-17 13:57:00,mobile,Chrome,PK,2024-12-17 14:06:00,9,2,297.99,50.06000000000002
SES_00007355,CU_005938,2024-04-26 13:52:00,desktop,Chrome,AG,2024-04-26 14:43:00,51,5,1465.6599999999999,-558.4000000000001
SES_00007356,CU_005938,2024-05-08 12:41:00,mobile,Chrome,AG,2024-05-08 14:17:00,96,7,2881.49,810.1000000000001
SES_00007357,CU_005938,2024-05-08 15:01:00,mobile,Chrome,AG,2024-05-08 15:01:00,0,1,374.01,361.39
SES_00007358,CU_005938,2024-05-21 09:26:00,mobile,Safari,AG,2024-05-21 10:50:00,84,7,2306.72,-1522.36
SES_00007359,CU_005938,2024-05-26 12:05:00,mobile,Firefox,AG,2024-05-26 13:53:00,108,7,1760.0199999999998,-356.61
SES_00007360,CU_005938,2024-05-26 14:25:00,mobile,Chrome,AG,2024-05-26 14:25:00,0,1,585.33,-585.33
SES_00007361,CU_005938,2024-06-04 10:38:00,mobile,Chrome,AG,2024-06-04 11:58:00,80,8,2534.81,1415.8799999999997
SES_00007362,CU_005938,2024-06-04 13:08:00,mobile,Safari,AG,2024-06-04 13:23:00,15,4,1041.77,-1041.77
SES_00007363,CU_005938,2024-06-12 12:01:00,mobile,Chrome,AG,2024-06-12 13:31:00,90,8,2688.3900000000003,-744.7000000000002
SES_00007364,CU_005938,2024-06-12 14:25:00,mobile,Safari,AG,2024-06-12 15:01:00,36,3,997.8299999999999,-451.97999999999996
SES_00007365,CU_005938,2024-06-16 22:59:00,mobile,Safari,AG,2024-06-17 00:34:00,95,7,2234.35,-485.37999999999994
SES_00007366,CU_005938,2024-06-18 15:26:00,desktop,Safari,AG,2024-06-18 16:50:00,84,8,2419.79,-211.65000000000015
SES_00007367,CU_005938,2024-06-18 18:06:00,mobile,Chrome,AG,2024-06-18 18:06:00,0,1,79.21,75.54
SES_00007368,CU_005938,2024-07-03 17:17:00,mobile,Firefox,AG,2024-07-03 17:49:00,32,3,1107.58,838.5699999999999
SES_00007369,CU_005938,2024-07-08 18:10:00,mobile,Chrome,AG,2024-07-08 19:04:00,54,4,1202.5700000000002,1281.09
SES_00007370,CU_005938,2024-07-12 15:47:00,desktop,Firefox,AG,2024-07-12 17:07:00,80,9,3111.64,-1409.03
SES_00007371,CU_005938,2024-07-12 18:11:00,tablet,Chrome,AG,2024-07-12 18:17:00,6,2,1066.1100000000001,-1066.1100000000001
SES_00007372,CU_005938,2024-07-18 15:22:00,mobile,Chrome,AG,2024-07-18 16:46:00,84,8,2711.9300000000003,2463.2299999999996
SES_00007373,CU_005938,2024-07-26 11:49:00,desktop,Edge,AG,2024-07-26 13:24:00,95,7,2460.32,1450.98
SES_00007374,CU_005938,2024-08-01 15:14:00,mobile,Chrome,AG,2024-08-01 16:22:00,68,5,1840.62,-1084.62
SES_00007375,CU_005938,2024-08-03 23:12:00,mobile,Safari,AG,2024-08-03 23:40:00,28,3,1396.2399999999998,967.99
SES_00007376,CU_005938,2024-08-05 10:35:00,mobile,Chrome,AG,2024-08-05 10:48:00,13,3,1277.1999999999998,-281.6099999999999
SES_00007377,CU_005938,2024-08-08 23:51:00,desktop,Safari,AG,2024-08-09 01:30:00,99,8,2804.9799999999996,311.57000000000005
SES_00007378,CU_005938,2024-08-09 01:57:00,desktop,Chrome,AG,2024-08-09 02:41:00,44,4,1133.77,-1133.77
SES_00007379,CU_005938,2024-08-28 10:21:00,mobile,Edge,AG,2024-08-28 10:48:00,27,4,1703.9,1613.1599999999999
SES_00007380,CU_005938,2024-09-03 17:24:00,mobile,Firefox,AG,2024-09-03 18:00:00,36,5,1794.31,878.3299999999999
SES_00007381,CU_005938,2024-09-07 12:23:00,mobile,Firefox,AG,2024-09-07 13:33:00,70,8,2559.53,1248.5899999999997
SES_00007382,CU_005938,2024-09-18 10:03:00,mobile,Chrome,AG,2024-09-18 11:23:00,80,5,1894.12,445.95000000000005
SES_00007383,CU_005938,2024-09-25 21:11:00,mobile,Chrome,AG,2024-09-25 22:56:00,105,8,2159.16,979.3500000000001
SES_00007384,CU_005938,2024-09-25 23:35:00,mobile,Chrome,AG,2024-09-25 23:35:00,0,1,482.49,-482.49
SES_00007385,CU_005938,2024-10-12 11:01:00,desktop,Firefox,AG,2024-10-12 12:32:00,91,9,3218.29,-1268.59
SES_00007386,CU_005938,2024-10-12 13:25:00,mobile,Safari,AG,2024-10-12 13:25:00,0,1,353.77,-353.77
SES_00007387,CU_005938,2024-10-22 21:15:00,mobile,Chrome,AG,2024-10-22 21:48:00,33,4,1491.8500000000001,214.68000000000012
SES_00007388,CU_005938,2024-10-23 23:16:00,desktop,Firefox,AG,2024-10-24 01:00:00,104,9,3602.3,-79.4799999999999
SES_00007389,CU_005938,2024-11-14 18:38:00,mobile,Chrome,AG,2024-11-14 20:23:00,105,9,3443.7699999999995,-1981.24
SES_00007390,CU_005938,2024-11-21 17:33:00,desktop,Safari,AG,2024-11-21 18:24:00,51,6,1755.6600000000003,541.0999999999999
SES_00007391,CU_005938,2024-11-30 16:56:00,mobile,Chrome,AG,2024-11-30 18:44:00,108,8,2317.8,1376.6999999999998
SES_00007392,CU_005938,2024-12-08 22:47:00,mobile,Chrome,AG,2024-12-09 00:12:00,85,6,1661.71,220.90999999999997
SES_00007393,CU_005938,2024-12-12 21:24:00,mobile,Chrome,AG,2024-12-12 22:18:00,54,4,1352.5300000000002,704.72
SES_00007394,CU_005938,2024-12-23 09:01:00,mobile,Safari,AG,2024-12-23 09:49:00,48,6,2123.85,-437.75
SES_00007395,CU_005957,2024-07-27 15:27:00,mobile,Edge,US,2024-07-27 15:42:00,15,2,82.57000000000001,-82.57000000000001
SES_00007396,CU_005957,2024-08-02 19:53:00,mobile,Safari,US,2024-08-02 19:53:00,0,1,40.75,-40.75
SES_00007397,CU_005957,2024-08-12 11:50:00,mobile,Chrome,US,2024-08-12 12:02:00,12,2,42.91,-42.91
SES_00007398,CU_005957,2024-09-28 19:27:00,desktop,Safari,US,2024-09-28 19:27:00,0,1,13.11,11.080000000000002
SES_00007399,CU_005957,2024-11-07 16:09:00,desktop,Chrome,US,2024-11-07 16:37:00,28,3,135.29,-135.29
SES_00007400,CU_005957,2024-11-16 17:39:00,mobile,Chrome,US,2024-11-16 17:51:00,12,2,74.9,-74.9
SES_00007401,CU_005957,2024-12-11 23:35:00,desktop,Chrome,US,2024-12-11 23:45:00,10,2,115.82,11.5
SES_00007402,CU_005969,2024-01-23 22:12:00,mobile,Chrome,RO,2024-01-23 23:06:00,54,4,499.78,-84.75000000000001
SES_00007403,CU_005969,2024-01-30 17:25:00,mobile,Chrome,RO,2024-01-30 17:47:00,22,3,296.9,221.71999999999997
SES_00007404,CU_005969,2024-02-05 22:34:00,desktop,Safari,RO,2024-02-05 22:52:00,18,3,335.74999999999994,98.38000000000002
SES_00007405,CU_005969,2024-02-12 09:52:00,mobile,Safari,RO,2024-02-12 10:49:00,57,4,492.1,135.64000000000001
SES_00007406,CU_005969,2024-02-18 10:18:00,mobile,Chrome,RO,2024-02-18 11:00:00,42,4,369.83,17.269999999999982
SES_00007407,CU_005969,2024-02-27 23:48:00,mobile,Firefox,RO,2024-02-28 00:56:00,68,5,607.6700000000001,-157.71000000000004
SES_00007408,CU_005969,2024-03-11 15:10:00,mobile,Chrome,RO,2024-03-11 16:06:00,56,5,466.08,-287.4
SES_00007409,CU_005969,2024-04-07 10:52:00,tablet,Chrome,RO,2024-04-07 12:12:00,80,5,429.1,234.2
SES_00007410,CU_005969,2024-04-14 14:55:00,tablet,Safari,RO,2024-04-14 15:29:00,34,4,273.71000000000004,-156.31
SES_00007411,CU_005969,2024-04-25 18:02:00,mobile,Chrome,RO,2024-04-25 19:14:00,72,6,649.15,-236.74
SES_00007412,CU_005969,2024-05-30 15:45:00,mobile,Chrome,RO,2024-05-30 16:30:00,45,4,435.25999999999993,-323.2
SES_00007413,CU_005969,2024-06-01 18:46:00,desktop,Chrome,RO,2024-06-01 19:19:00,33,6,850.75,46.869999999999976
SES_00007414,CU_005969,2024-06-06 21:28:00,desktop,Edge,RO,2024-06-06 21:42:00,14,3,247.44,-51.31
SES_00007415,CU_005969,2024-06-18 22:35:00,mobile,Safari,RO,2024-06-18 23:27:00,52,5,443.28,-118.57
SES_00007416,CU_005969,2024-06-22 21:53:00,desktop,Chrome,RO,2024-06-22 22:41:00,48,5,537.61,167.51000000000002
SES_00007417,CU_005969,2024-07-18 23:23:00,mobile,Chrome,RO,2024-07-18 23:33:00,10,2,217.28000000000003,-217.28000000000003
SES_00007418,CU_005969,2024-07-28 22:08:00,mobile,Chrome,RO,2024-07-28 22:50:00,42,6,518.3299999999999,-51.889999999999986
SES_00007419,CU_005969,2024-10-12 20:49:00,desktop,Chrome,RO,2024-10-12 21:11:00,22,3,364.03,90.06000000000003
SES_00007420,CU_005969,2024-10-26 17:32:00,mobile,Chrome,RO,2024-10-26 18:52:00,80,5,436.53,70.19999999999997
SES_00007421,CU_005969,2024-11-04 10:29:00,tablet,Chrome,RO,2024-11-04 11:21:00,52,5,494.73,-74.26999999999998
SES_00007422,CU_005969,2024-11-16 20:46:00,desktop,Chrome,RO,2024-11-16 21:04:00,18,2,108.80000000000001,-11.920000000000009
SES_00007423,CU_005969,2024-12-12 18:43:00,desktop,Chrome,RO,2024-12-12 19:43:00,60,5,349.96000000000004,18.569999999999965
SES_00007424,CU_005977,2024-12-07 15:26:00,mobile,Chrome,NG,2024-12-07 16:46:00,80,5,553.5,297.31000000000006
SES_00007425,CU_005977,2024-12-12 21:24:00,desktop,Safari,NG,2024-12-12 21:58:00,34,3,240.73000000000002,-0.5
SES_00007426,CU_005977,2024-12-24 16:41:00,mobile,Chrome,NG,2024-12-24 17:23:00,42,4,435.28000000000003,-11.299999999999983
SES_00007427,CU_006001,2024-09-28 12:56:00,mobile,Chrome,FR,2024-09-28 13:05:00,9,2,128.8,-38.9
SES_00007428,CU_006001,2024-10-03 18:10:00,desktop,Chrome,FR,2024-10-03 18:42:00,32,3,413.39,-220.69
SES_00007429,CU_006001,2024-10-06 22:13:00,mobile,Safari,FR,2024-10-06 22:29:00,16,3,375.23999999999995,24.230000000000018
SES_00007430,CU_006001,2024-10-17 20:49:00,mobile,Chrome,FR,2024-10-17 21:46:00,57,4,276.58,216.35
SES_00007431,CU_006001,2024-10-21 11:30:00,mobile,Chrome,FR,2024-10-21 12:18:00,48,4,254.15,-83.32
SES_00007432,CU_006001,2024-10-27 19:56:00,mobile,Safari,FR,2024-10-27 20:41:00,45,6,633.49,-286.7
SES_00007433,CU_006001,2024-11-08 15:59:00,desktop,Chrome,FR,2024-11-08 16:59:00,60,6,569.94,-80.06000000000006
SES_00007434,CU_006001,2024-11-09 09:56:00,mobile,Chrome,FR,2024-11-09 10:10:00,14,2,292.46000000000004,347.26
SES_00007435,CU_006001,2024-11-16 18:55:00,mobile,Safari,FR,2024-11-16 19:10:00,15,2,159.94,37.569999999999986
SES_00007436,CU_006001,2024-11-20 13:02:00,mobile,Chrome,FR,2024-11-20 13:15:00,13,2,250.74,-250.74
SES_00007437,CU_006001,2024-11-25 12:24:00,mobile,Firefox,FR,2024-11-25 12:42:00,18,2,298.45000000000005,302.85
SES_00007438,CU_006001,2024-12-24 11:42:00,mobile,Chrome,FR,2024-12-24 12:22:00,40,6,625.89,34.08000000000003
SES_00007439,CU_006004,2024-07-29 22:01:00,tablet,Chrome,ES,2024-07-29 22:13:00,12,2,57.55,-57.55
SES_00007440,CU_006004,2024-07-31 09:52:00,mobile,Chrome,ES,2024-07-31 09:52:00,0,1,50.58,-50.58
SES_00007441,CU_006004,2024-08-15 23:57:00,tablet,Chrome,ES,2024-08-16 00:03:00,6,2,76.87,-76.87
SES_00007442,CU_006004,2024-08-23 19:20:00,mobile,Safari,ES,2024-08-23 19:32:00,12,2,79.07000000000001,-47.11
SES_00007443,CU_006004,2024-08-30 09:23:00,desktop,Safari,ES,2024-08-30 09:43:00,20,3,121.25999999999999,61.349999999999994
SES_00007444,CU_006004,2024-09-12 18:50:00,desktop,Chrome,ES,2024-09-12 18:55:00,5,2,96.12,-96.12
SES_00007445,CU_006004,2024-10-09 16:03:00,mobile,Chrome,ES,2024-10-09 16:09:00,6,2,54.95,51.790000000000006
SES_00007446,CU_006004,2024-10-30 18:54:00,mobile,Chrome,ES,2024-10-30 18:54:00,0,1,58.03,-58.03
SES_00007447,CU_006004,2024-12-30 23:10:00,mobile,Chrome,ES,2024-12-30 23:36:00,26,3,92.87,1.1599999999999966
SES_00007448,CU_006007,2024-10-12 11:52:00,desktop,Chrome,AO,2024-10-12 12:52:00,60,5,552.46,151.97999999999996
