customer_id,campaign_id,sent_date,responded,response_date,bonus_claimed,campaign_cost
CU_006191,CAMP_00021,2024-10-07,False,,False,15.0
CU_007095,CAMP_00021,2024-10-05,False,,False,15.0
CU_007939,CAMP_00021,2024-10-06,True,2024-10-13,True,15.0
CU_008035,CAMP_00021,2024-10-06,False,,False,15.0
CU_004029,CAMP_00021,2024-10-08,False,,False,15.0
CU_000021,CAMP_00021,2024-10-08,True,2024-10-09,True,15.0
CU_000498,CAMP_00021,2024-10-06,True,2024-10-08,True,15.0
CU_002148,CAMP_00021,2024-10-06,True,2024-10-10,True,15.0
CU_007111,CAMP_00021,2024-10-05,False,,False,15.0
CU_004376,CAMP_00021,2024-10-07,False,,False,15.0
CU_009926,CAMP_00021,2024-10-08,False,,False,15.0
CU_000987,CAMP_00021,2024-10-08,False,,False,15.0
CU_003666,CAMP_00021,2024-10-05,False,,False,15.0
CU_002511,CAMP_00021,2024-10-08,False,,False,15.0
CU_004973,CAMP_00021,2024-10-07,False,,False,15.0
CU_009392,CAMP_00021,2024-10-07,False,,False,15.0
CU_009896,CAMP_00021,2024-10-07,True,2024-10-12,True,15.0
CU_004680,CAMP_00021,2024-10-07,False,,False,15.0
CU_008494,CAMP_00021,2024-10-05,False,,False,15.0
CU_004023,CAMP_00021,2024-10-06,False,,False,15.0
CU_004473,CAMP_00021,2024-10-07,True,2024-10-06,True,15.0
CU_005305,CAMP_00021,2024-10-06,False,,False,15.0
CU_002916,CAMP_00021,2024-10-08,False,,False,15.0
CU_009575,CAMP_00021,2024-10-06,False,,False,15.0
CU_007423,CAMP_00021,2024-10-06,False,,False,15.0
CU_004811,CAMP_00021,2024-10-06,False,,False,15.0
CU_008856,CAMP_00021,2024-10-08,True,2024-10-07,False,15.0
CU_008182,CAMP_00021,2024-10-06,False,,False,15.0
CU_002427,CAMP_00021,2024-10-08,True,2024-10-14,True,15.0
CU_003446,CAMP_00021,2024-10-05,True,2024-10-14,True,15.0
CU_003904,CAMP_00021,2024-10-07,True,2024-10-08,True,15.0
CU_001785,CAMP_00021,2024-10-07,False,,False,15.0
CU_002483,CAMP_00021,2024-10-07,False,,False,15.0
CU_006707,CAMP_00021,2024-10-07,False,,False,15.0
CU_000864,CAMP_00021,2024-10-07,True,2024-10-09,True,15.0
CU_000445,CAMP_00021,2024-10-07,True,2024-10-13,False,15.0
CU_006259,CAMP_00021,2024-10-05,False,,False,15.0
CU_001357,CAMP_00021,2024-10-06,False,,False,15.0
CU_005227,CAMP_00021,2024-10-06,False,,False,15.0
CU_002250,CAMP_00021,2024-10-06,False,,False,15.0
CU_006220,CAMP_00021,2024-10-05,False,,False,15.0
CU_001092,CAMP_00021,2024-10-05,True,2024-10-13,True,15.0
CU_004809,CAMP_00021,2024-10-07,False,,False,15.0
CU_008761,CAMP_00021,2024-10-07,False,,False,15.0
CU_009318,CAMP_00021,2024-10-08,False,,False,15.0
CU_000954,CAMP_00021,2024-10-05,False,,False,15.0
CU_007868,CAMP_00021,2024-10-07,True,2024-10-06,True,15.0
CU_004273,CAMP_00021,2024-10-08,True,2024-10-15,False,15.0
CU_004464,CAMP_00021,2024-10-05,False,,False,15.0
CU_006065,CAMP_00021,2024-10-05,False,,False,15.0
CU_009851,CAMP_00021,2024-10-07,True,2024-10-11,True,15.0
CU_000224,CAMP_00021,2024-10-08,True,2024-10-15,True,15.0
CU_008979,CAMP_00021,2024-10-05,False,,False,15.0
CU_008689,CAMP_00021,2024-10-07,False,,False,15.0
CU_008505,CAMP_00021,2024-10-06,False,,False,15.0
CU_009875,CAMP_00021,2024-10-07,True,2024-10-13,False,15.0
CU_003684,CAMP_00021,2024-10-08,False,,False,15.0
CU_008427,CAMP_00021,2024-10-08,True,2024-10-09,True,15.0
CU_009440,CAMP_00021,2024-10-05,True,2024-10-13,False,15.0
CU_004818,CAMP_00021,2024-10-08,False,,False,15.0
CU_000258,CAMP_00021,2024-10-07,False,,False,15.0
CU_003823,CAMP_00021,2024-10-06,False,,False,15.0
CU_007614,CAMP_00021,2024-10-06,False,,False,15.0
CU_006800,CAMP_00021,2024-10-07,True,2024-10-14,True,15.0
CU_005634,CAMP_00021,2024-10-08,False,,False,15.0
CU_004072,CAMP_00021,2024-10-08,False,,False,15.0
CU_000379,CAMP_00021,2024-10-07,False,,False,15.0
CU_005407,CAMP_00021,2024-10-06,True,2024-10-12,False,15.0
CU_002382,CAMP_00021,2024-10-07,False,,False,15.0
CU_004813,CAMP_00021,2024-10-07,True,2024-10-09,False,15.0
CU_004735,CAMP_00021,2024-10-06,False,,False,15.0
CU_007647,CAMP_00021,2024-10-08,False,,False,15.0
CU_006964,CAMP_00021,2024-10-07,False,,False,15.0
CU_007004,CAMP_00021,2024-10-07,False,,False,15.0
CU_002507,CAMP_00021,2024-10-06,True,2024-10-14,True,15.0
CU_007383,CAMP_00021,2024-10-08,True,2024-10-10,True,15.0
CU_001836,CAMP_00021,2024-10-07,False,,False,15.0
CU_008666,CAMP_00021,2024-10-07,False,,False,15.0
CU_009361,CAMP_00021,2024-10-06,False,,False,15.0
CU_008811,CAMP_00021,2024-10-05,False,,False,15.0
CU_009333,CAMP_00021,2024-10-08,False,,False,15.0
CU_004481,CAMP_00021,2024-10-08,False,,False,15.0
CU_009290,CAMP_00021,2024-10-06,False,,False,15.0
CU_005840,CAMP_00021,2024-10-07,False,,False,15.0
CU_009811,CAMP_00021,2024-10-06,False,,False,15.0
CU_001438,CAMP_00021,2024-10-07,False,,False,15.0
CU_003872,CAMP_00021,2024-10-05,True,2024-10-12,True,15.0
CU_007460,CAMP_00021,2024-10-07,False,,False,15.0
CU_001219,CAMP_00021,2024-10-06,False,,False,15.0
CU_005270,CAMP_00021,2024-10-06,False,,False,15.0
CU_004306,CAMP_00021,2024-10-06,False,,False,15.0
CU_002956,CAMP_00021,2024-10-06,False,,False,15.0
CU_004982,CAMP_00021,2024-10-05,False,,False,15.0
CU_009223,CAMP_00021,2024-10-06,True,2024-10-08,True,15.0
CU_000870,CAMP_00021,2024-10-06,False,,False,15.0
CU_001257,CAMP_00021,2024-10-07,True,2024-10-14,True,15.0
CU_003688,CAMP_00021,2024-10-08,False,,False,15.0
CU_006471,CAMP_00021,2024-10-08,True,2024-10-13,True,15.0
CU_007690,CAMP_00021,2024-10-07,False,,False,15.0
CU_007967,CAMP_00021,2024-10-06,False,,False,15.0
CU_003005,CAMP_00021,2024-10-08,True,2024-10-13,True,15.0
CU_002257,CAMP_00021,2024-10-08,True,2024-10-06,True,15.0
CU_008296,CAMP_00021,2024-10-08,False,,False,15.0
CU_009287,CAMP_00021,2024-10-05,False,,False,15.0
CU_002233,CAMP_00021,2024-10-08,False,,False,15.0
CU_003702,CAMP_00021,2024-10-07,False,,False,15.0
CU_004325,CAMP_00021,2024-10-05,False,,False,15.0
CU_003672,CAMP_00021,2024-10-05,False,,False,15.0
CU_004257,CAMP_00021,2024-10-07,False,,False,15.0
CU_008614,CAMP_00021,2024-10-08,False,,False,15.0
CU_007320,CAMP_00021,2024-10-06,False,,False,15.0
CU_008868,CAMP_00021,2024-10-07,False,,False,15.0
CU_006768,CAMP_00021,2024-10-08,False,,False,15.0
CU_005835,CAMP_00021,2024-10-07,False,,False,15.0
CU_000737,CAMP_00021,2024-10-08,False,,False,15.0
CU_001780,CAMP_00021,2024-10-08,True,2024-10-08,False,15.0
CU_008944,CAMP_00021,2024-10-06,False,,False,15.0
CU_000332,CAMP_00021,2024-10-05,False,,False,15.0
CU_007345,CAMP_00021,2024-10-05,False,,False,15.0
CU_005646,CAMP_00021,2024-10-06,False,,False,15.0
CU_007524,CAMP_00021,2024-10-05,False,,False,15.0
CU_009752,CAMP_00021,2024-10-08,True,2024-10-06,True,15.0
CU_003637,CAMP_00021,2024-10-07,False,,False,15.0
CU_002594,CAMP_00021,2024-10-08,True,2024-10-14,True,15.0
CU_007300,CAMP_00021,2024-10-05,True,2024-10-10,True,15.0
CU_009067,CAMP_00021,2024-10-08,False,,False,15.0
CU_002157,CAMP_00021,2024-10-05,False,,False,15.0
CU_009473,CAMP_00021,2024-10-06,False,,False,15.0
CU_003119,CAMP_00021,2024-10-08,True,2024-10-07,True,15.0
CU_002166,CAMP_00021,2024-10-05,False,,False,15.0
CU_002819,CAMP_00021,2024-10-05,True,2024-10-10,True,15.0
CU_006165,CAMP_00021,2024-10-08,False,,False,15.0
CU_005686,CAMP_00021,2024-10-07,False,,False,15.0
CU_008581,CAMP_00021,2024-10-07,False,,False,15.0
CU_000236,CAMP_00021,2024-10-06,True,2024-10-11,True,15.0
CU_005580,CAMP_00021,2024-10-08,True,2024-10-07,True,15.0
CU_002238,CAMP_00021,2024-10-08,True,2024-10-12,False,15.0
CU_005497,CAMP_00021,2024-10-07,True,2024-10-11,False,15.0
CU_008289,CAMP_00021,2024-10-06,True,2024-10-14,True,15.0
CU_001578,CAMP_00021,2024-10-05,False,,False,15.0
CU_009710,CAMP_00021,2024-10-06,False,,False,15.0
CU_009807,CAMP_00021,2024-10-05,False,,False,15.0
CU_006003,CAMP_00021,2024-10-05,False,,False,15.0
CU_006295,CAMP_00021,2024-10-07,False,,False,15.0
CU_003102,CAMP_00021,2024-10-05,True,2024-10-09,False,15.0
CU_009064,CAMP_00021,2024-10-07,False,,False,15.0
CU_004350,CAMP_00021,2024-10-07,False,,False,15.0
CU_003783,CAMP_00021,2024-10-05,False,,False,15.0
CU_007694,CAMP_00021,2024-10-05,False,,False,15.0
CU_007715,CAMP_00021,2024-10-08,False,,False,15.0
CU_003805,CAMP_00021,2024-10-05,False,,False,15.0
CU_009874,CAMP_00021,2024-10-08,True,2024-10-08,True,15.0
CU_008688,CAMP_00021,2024-10-05,True,2024-10-11,False,15.0
CU_003967,CAMP_00021,2024-10-06,False,,False,15.0
CU_004562,CAMP_00021,2024-10-07,True,2024-10-06,True,15.0
CU_009060,CAMP_00021,2024-10-07,True,2024-10-11,True,15.0
CU_004882,CAMP_00021,2024-10-08,True,2024-10-06,False,15.0
CU_002827,CAMP_00021,2024-10-06,False,,False,15.0
CU_000429,CAMP_00021,2024-10-06,False,,False,15.0
CU_004486,CAMP_00021,2024-10-06,False,,False,15.0
CU_007499,CAMP_00021,2024-10-08,False,,False,15.0
CU_009153,CAMP_00021,2024-10-05,False,,False,15.0
CU_001779,CAMP_00021,2024-10-05,False,,False,15.0
CU_007505,CAMP_00021,2024-10-06,True,2024-10-06,True,15.0
CU_007726,CAMP_00021,2024-10-06,False,,False,15.0
CU_009508,CAMP_00021,2024-10-06,False,,False,15.0
CU_007001,CAMP_00021,2024-10-08,False,,False,15.0
CU_008428,CAMP_00021,2024-10-08,False,,False,15.0
CU_008760,CAMP_00021,2024-10-06,False,,False,15.0
CU_004209,CAMP_00021,2024-10-08,False,,False,15.0
CU_004320,CAMP_00021,2024-10-07,False,,False,15.0
CU_004217,CAMP_00021,2024-10-08,False,,False,15.0
CU_003992,CAMP_00021,2024-10-05,False,,False,15.0
CU_005751,CAMP_00021,2024-10-07,False,,False,15.0
CU_002308,CAMP_00021,2024-10-05,False,,False,15.0
CU_007239,CAMP_00021,2024-10-08,False,,False,15.0
CU_008981,CAMP_00021,2024-10-06,True,2024-10-11,True,15.0
CU_004450,CAMP_00021,2024-10-07,True,2024-10-14,True,15.0
CU_007309,CAMP_00021,2024-10-05,False,,False,15.0
CU_006412,CAMP_00021,2024-10-08,False,,False,15.0
CU_006942,CAMP_00021,2024-10-07,False,,False,15.0
CU_003680,CAMP_00021,2024-10-08,False,,False,15.0
CU_002111,CAMP_00021,2024-10-05,True,2024-10-08,True,15.0
CU_007886,CAMP_00021,2024-10-07,False,,False,15.0
CU_008540,CAMP_00021,2024-10-05,True,2024-10-08,True,15.0
CU_008623,CAMP_00021,2024-10-06,False,,False,15.0
CU_005690,CAMP_00021,2024-10-05,True,2024-10-10,True,15.0
CU_004824,CAMP_00021,2024-10-06,False,,False,15.0
CU_009104,CAMP_00021,2024-10-07,False,,False,15.0
CU_005654,CAMP_00021,2024-10-07,True,2024-10-13,True,15.0
CU_007276,CAMP_00021,2024-10-06,True,2024-10-08,False,15.0
CU_004506,CAMP_00021,2024-10-07,False,,False,15.0
CU_005194,CAMP_00021,2024-10-05,True,2024-10-14,True,15.0
CU_003019,CAMP_00021,2024-10-08,False,,False,15.0
CU_002829,CAMP_00021,2024-10-08,False,,False,15.0
CU_007206,CAMP_00021,2024-10-05,False,,False,15.0
CU_001491,CAMP_00021,2024-10-07,False,,False,15.0
CU_007410,CAMP_00021,2024-10-07,False,,False,15.0
CU_005983,CAMP_00021,2024-10-05,False,,False,15.0
CU_000167,CAMP_00021,2024-10-06,True,2024-10-08,True,15.0
CU_002937,CAMP_00021,2024-10-05,False,,False,15.0
CU_003831,CAMP_00021,2024-10-07,False,,False,15.0
CU_005495,CAMP_00021,2024-10-05,False,,False,15.0
CU_002100,CAMP_00021,2024-10-05,False,,False,15.0
CU_000582,CAMP_00021,2024-10-06,False,,False,15.0
CU_008836,CAMP_00021,2024-10-07,True,2024-10-10,False,15.0
CU_003350,CAMP_00021,2024-10-08,False,,False,15.0
CU_006300,CAMP_00021,2024-10-06,True,2024-10-12,True,15.0
CU_003051,CAMP_00021,2024-10-08,False,,False,15.0
CU_001279,CAMP_00021,2024-10-06,True,2024-10-11,True,15.0
CU_005998,CAMP_00021,2024-10-07,True,2024-10-15,True,15.0
CU_006732,CAMP_00021,2024-10-05,True,2024-10-06,True,15.0
CU_006476,CAMP_00021,2024-10-05,True,2024-10-08,True,15.0
CU_008371,CAMP_00021,2024-10-08,False,,False,15.0
CU_007984,CAMP_00021,2024-10-05,True,2024-10-11,False,15.0
CU_001206,CAMP_00021,2024-10-05,False,,False,15.0
CU_002922,CAMP_00021,2024-10-06,True,2024-10-08,True,15.0
CU_001008,CAMP_00021,2024-10-06,True,2024-10-10,True,15.0
CU_001691,CAMP_00021,2024-10-05,False,,False,15.0
CU_003843,CAMP_00021,2024-10-06,False,,False,15.0
CU_005447,CAMP_00021,2024-10-05,False,,False,15.0
CU_001852,CAMP_00021,2024-10-08,True,2024-10-11,False,15.0
CU_001233,CAMP_00021,2024-10-07,False,,False,15.0
CU_009393,CAMP_00021,2024-10-07,False,,False,15.0
CU_000588,CAMP_00021,2024-10-06,False,,False,15.0
CU_002358,CAMP_00021,2024-10-05,False,,False,15.0
CU_002375,CAMP_00021,2024-10-06,False,,False,15.0
CU_002878,CAMP_00021,2024-10-05,False,,False,15.0
CU_007714,CAMP_00021,2024-10-07,True,2024-10-15,True,15.0
CU_004667,CAMP_00021,2024-10-05,False,,False,15.0
CU_009130,CAMP_00021,2024-10-07,False,,False,15.0
CU_000342,CAMP_00021,2024-10-08,False,,False,15.0
CU_002031,CAMP_00021,2024-10-07,True,2024-10-14,True,15.0
CU_001767,CAMP_00021,2024-10-08,False,,False,15.0
CU_007819,CAMP_00021,2024-10-08,False,,False,15.0
CU_009772,CAMP_00021,2024-10-08,True,2024-10-14,True,15.0
CU_006918,CAMP_00021,2024-10-06,False,,False,15.0
CU_001652,CAMP_00021,2024-10-06,True,2024-10-15,True,15.0
CU_009882,CAMP_00021,2024-10-08,False,,False,15.0
CU_009203,CAMP_00021,2024-10-08,False,,False,15.0
CU_005517,CAMP_00021,2024-10-08,False,,False,15.0
CU_002783,CAMP_00021,2024-10-06,False,,False,15.0
CU_003593,CAMP_00021,2024-10-07,True,2024-10-09,True,15.0
CU_007736,CAMP_00021,2024-10-06,False,,False,15.0
CU_001368,CAMP_00021,2024-10-07,False,,False,15.0
CU_002254,CAMP_00021,2024-10-07,True,2024-10-09,True,15.0
CU_007845,CAMP_00021,2024-10-06,False,,False,15.0
CU_008441,CAMP_00021,2024-10-08,False,,False,15.0
CU_003510,CAMP_00021,2024-10-08,False,,False,15.0
CU_004623,CAMP_00021,2024-10-06,False,,False,15.0
CU_002269,CAMP_00021,2024-10-06,False,,False,15.0
CU_008621,CAMP_00021,2024-10-07,False,,False,15.0
CU_003192,CAMP_00021,2024-10-08,False,,False,15.0
CU_006169,CAMP_00021,2024-10-05,False,,False,15.0
CU_002548,CAMP_00021,2024-10-06,False,,False,15.0
CU_005702,CAMP_00021,2024-10-05,False,,False,15.0
CU_003466,CAMP_00021,2024-10-07,True,2024-10-14,True,15.0
CU_002237,CAMP_00021,2024-10-06,False,,False,15.0
CU_007808,CAMP_00021,2024-10-06,False,,False,15.0
CU_009739,CAMP_00021,2024-10-06,False,,False,15.0
CU_004248,CAMP_00021,2024-10-08,False,,False,15.0
CU_009109,CAMP_00021,2024-10-06,True,2024-10-06,True,15.0
CU_005845,CAMP_00021,2024-10-08,False,,False,15.0
CU_000642,CAMP_00021,2024-10-06,False,,False,15.0
CU_001060,CAMP_00021,2024-10-07,True,2024-10-11,True,15.0
CU_002762,CAMP_00021,2024-10-08,False,,False,15.0
CU_004066,CAMP_00021,2024-10-05,True,2024-10-13,True,15.0
CU_001678,CAMP_00021,2024-10-05,False,,False,15.0
CU_003174,CAMP_00021,2024-10-06,False,,False,15.0
CU_000468,CAMP_00021,2024-10-06,True,2024-10-09,True,15.0
CU_008153,CAMP_00021,2024-10-05,True,2024-10-08,True,15.0
CU_002841,CAMP_00021,2024-10-08,True,2024-10-06,True,15.0
CU_006440,CAMP_00021,2024-10-08,False,,False,15.0
CU_007727,CAMP_00021,2024-10-08,True,2024-10-08,True,15.0
CU_009262,CAMP_00021,2024-10-08,False,,False,15.0
CU_008916,CAMP_00021,2024-10-07,False,,False,15.0
CU_009072,CAMP_00021,2024-10-08,True,2024-10-07,True,15.0
CU_003210,CAMP_00021,2024-10-05,False,,False,15.0
CU_000605,CAMP_00021,2024-10-06,True,2024-10-07,True,15.0
CU_007381,CAMP_00021,2024-10-08,False,,False,15.0
CU_008183,CAMP_00021,2024-10-05,False,,False,15.0
CU_005059,CAMP_00021,2024-10-05,True,2024-10-11,True,15.0
CU_006004,CAMP_00021,2024-10-07,False,,False,15.0
CU_003441,CAMP_00021,2024-10-08,True,2024-10-07,False,15.0
CU_006045,CAMP_00021,2024-10-07,False,,False,15.0
CU_004896,CAMP_00021,2024-10-05,False,,False,15.0
CU_005683,CAMP_00021,2024-10-07,False,,False,15.0
CU_004997,CAMP_00021,2024-10-06,False,,False,15.0
CU_008778,CAMP_00021,2024-10-08,True,2024-10-08,True,15.0
CU_002314,CAMP_00021,2024-10-06,False,,False,15.0
CU_008094,CAMP_00021,2024-10-08,False,,False,15.0
CU_004596,CAMP_00021,2024-10-08,True,2024-10-11,True,15.0
CU_005736,CAMP_00021,2024-10-05,False,,False,15.0
CU_002915,CAMP_00021,2024-10-06,False,,False,15.0
CU_006198,CAMP_00021,2024-10-07,False,,False,15.0
CU_001685,CAMP_00021,2024-10-08,False,,False,15.0
CU_002708,CAMP_00021,2024-10-06,False,,False,15.0
CU_005142,CAMP_00021,2024-10-05,True,2024-10-10,True,15.0
CU_000396,CAMP_00021,2024-10-05,False,,False,15.0
CU_008420,CAMP_00021,2024-10-05,False,,False,15.0
CU_009666,CAMP_00021,2024-10-05,False,,False,15.0
CU_000833,CAMP_00021,2024-10-08,False,,False,15.0
CU_007637,CAMP_00021,2024-10-07,True,2024-10-06,True,15.0
CU_008124,CAMP_00021,2024-10-08,False,,False,15.0
CU_001595,CAMP_00021,2024-10-05,False,,False,15.0
CU_004099,CAMP_00021,2024-10-05,True,2024-10-08,True,15.0
CU_006460,CAMP_00021,2024-10-08,True,2024-10-11,True,15.0
CU_002510,CAMP_00021,2024-10-07,False,,False,15.0
CU_000407,CAMP_00021,2024-10-07,True,2024-10-09,False,15.0
CU_007910,CAMP_00021,2024-10-08,False,,False,15.0
CU_005468,CAMP_00021,2024-10-06,False,,False,15.0
CU_005045,CAMP_00021,2024-10-06,False,,False,15.0
CU_002805,CAMP_00021,2024-10-08,True,2024-10-12,True,15.0
CU_007341,CAMP_00021,2024-10-06,False,,False,15.0
CU_005120,CAMP_00021,2024-10-07,False,,False,15.0
CU_003701,CAMP_00021,2024-10-08,False,,False,15.0
CU_005842,CAMP_00021,2024-10-05,False,,False,15.0
CU_007605,CAMP_00021,2024-10-08,False,,False,15.0
CU_001017,CAMP_00021,2024-10-08,False,,False,15.0
CU_003239,CAMP_00021,2024-10-07,True,2024-10-07,True,15.0
CU_003933,CAMP_00021,2024-10-08,True,2024-10-12,True,15.0
CU_001895,CAMP_00021,2024-10-08,True,2024-10-06,True,15.0
CU_007351,CAMP_00021,2024-10-05,False,,False,15.0
CU_004006,CAMP_00021,2024-10-06,False,,False,15.0
CU_005121,CAMP_00021,2024-10-07,False,,False,15.0
CU_004638,CAMP_00021,2024-10-05,True,2024-10-14,True,15.0
CU_004738,CAMP_00021,2024-10-05,False,,False,15.0
CU_006384,CAMP_00021,2024-10-05,False,,False,15.0
CU_001667,CAMP_00021,2024-10-05,False,,False,15.0
CU_001865,CAMP_00021,2024-10-05,False,,False,15.0
CU_003901,CAMP_00021,2024-10-08,False,,False,15.0
CU_007779,CAMP_00021,2024-10-05,False,,False,15.0
CU_004636,CAMP_00021,2024-10-05,False,,False,15.0
CU_003411,CAMP_00021,2024-10-06,False,,False,15.0
CU_007607,CAMP_00021,2024-10-05,False,,False,15.0
CU_009793,CAMP_00021,2024-10-07,True,2024-10-12,True,15.0
CU_004197,CAMP_00021,2024-10-07,True,2024-10-08,True,15.0
CU_008565,CAMP_00021,2024-10-07,False,,False,15.0
CU_005511,CAMP_00021,2024-10-08,False,,False,15.0
CU_009966,CAMP_00021,2024-10-05,False,,False,15.0
CU_006356,CAMP_00021,2024-10-06,False,,False,15.0
CU_005531,CAMP_00021,2024-10-06,False,,False,15.0
CU_004065,CAMP_00021,2024-10-07,False,,False,15.0
CU_001396,CAMP_00021,2024-10-07,False,,False,15.0
CU_000268,CAMP_00021,2024-10-06,False,,False,15.0
CU_002840,CAMP_00021,2024-10-05,False,,False,15.0
CU_005069,CAMP_00021,2024-10-06,False,,False,15.0
CU_005639,CAMP_00021,2024-10-05,False,,False,15.0
CU_008768,CAMP_00021,2024-10-08,False,,False,15.0
CU_009198,CAMP_00021,2024-10-06,False,,False,15.0
CU_001379,CAMP_00021,2024-10-08,True,2024-10-11,False,15.0
CU_002665,CAMP_00021,2024-10-08,False,,False,15.0
CU_003215,CAMP_00021,2024-10-07,True,2024-10-15,False,15.0
CU_002276,CAMP_00021,2024-10-07,False,,False,15.0
CU_007462,CAMP_00021,2024-10-05,False,,False,15.0
CU_001911,CAMP_00021,2024-10-06,False,,False,15.0
CU_009643,CAMP_00021,2024-10-05,False,,False,15.0
CU_003115,CAMP_00021,2024-10-07,True,2024-10-11,True,15.0
CU_002000,CAMP_00021,2024-10-08,False,,False,15.0
CU_000746,CAMP_00021,2024-10-08,False,,False,15.0
CU_005327,CAMP_00021,2024-10-08,True,2024-10-09,True,15.0
CU_001533,CAMP_00021,2024-10-06,False,,False,15.0
CU_003817,CAMP_00021,2024-10-08,True,2024-10-10,True,15.0
CU_004535,CAMP_00021,2024-10-07,True,2024-10-06,True,15.0
CU_007254,CAMP_00021,2024-10-06,True,2024-10-12,True,15.0
CU_000492,CAMP_00021,2024-10-05,True,2024-10-12,True,15.0
CU_009439,CAMP_00021,2024-10-07,True,2024-10-09,True,15.0
CU_002008,CAMP_00021,2024-10-08,True,2024-10-08,True,15.0
CU_003202,CAMP_00021,2024-10-06,True,2024-10-10,True,15.0
CU_003874,CAMP_00021,2024-10-05,False,,False,15.0
CU_007991,CAMP_00021,2024-10-06,False,,False,15.0
CU_001798,CAMP_00021,2024-10-07,True,2024-10-15,True,15.0
CU_003780,CAMP_00021,2024-10-08,False,,False,15.0
CU_004843,CAMP_00021,2024-10-07,True,2024-10-06,True,15.0
CU_007947,CAMP_00021,2024-10-06,False,,False,15.0
CU_009628,CAMP_00021,2024-10-05,False,,False,15.0
CU_004988,CAMP_00021,2024-10-05,False,,False,15.0
CU_008049,CAMP_00021,2024-10-07,True,2024-10-11,False,15.0
CU_005855,CAMP_00021,2024-10-07,True,2024-10-15,True,15.0
CU_000556,CAMP_00021,2024-10-06,True,2024-10-14,True,15.0
CU_007801,CAMP_00021,2024-10-08,True,2024-10-06,True,15.0
CU_007926,CAMP_00021,2024-10-06,False,,False,15.0
CU_007487,CAMP_00021,2024-10-05,False,,False,15.0
CU_003201,CAMP_00021,2024-10-08,False,,False,15.0
CU_000271,CAMP_00021,2024-10-08,False,,False,15.0
CU_007707,CAMP_00021,2024-10-08,True,2024-10-09,True,15.0
CU_008006,CAMP_00021,2024-10-08,False,,False,15.0
CU_007988,CAMP_00021,2024-10-07,False,,False,15.0
CU_006711,CAMP_00021,2024-10-05,True,2024-10-11,True,15.0
CU_003074,CAMP_00021,2024-10-08,False,,False,15.0
CU_005993,CAMP_00021,2024-10-07,False,,False,15.0
CU_001908,CAMP_00021,2024-10-07,False,,False,15.0
CU_004446,CAMP_00021,2024-10-05,False,,False,15.0
CU_001663,CAMP_00021,2024-10-06,False,,False,15.0
CU_004855,CAMP_00021,2024-10-05,True,2024-10-07,True,15.0
CU_002486,CAMP_00021,2024-10-05,True,2024-10-10,True,15.0
CU_007355,CAMP_00021,2024-10-06,False,,False,15.0
CU_002934,CAMP_00021,2024-10-05,False,,False,15.0
CU_005193,CAMP_00021,2024-10-05,False,,False,15.0
CU_003657,CAMP_00021,2024-10-06,False,,False,15.0
CU_000484,CAMP_00021,2024-10-08,True,2024-10-08,True,15.0
CU_000635,CAMP_00021,2024-10-05,False,,False,15.0
CU_001504,CAMP_00021,2024-10-06,False,,False,15.0
CU_005994,CAMP_00021,2024-10-06,False,,False,15.0
CU_002048,CAMP_00021,2024-10-06,True,2024-10-09,True,15.0
CU_003006,CAMP_00021,2024-10-07,False,,False,15.0
CU_005388,CAMP_00021,2024-10-05,True,2024-10-12,False,15.0
CU_005665,CAMP_00021,2024-10-07,False,,False,15.0
CU_000872,CAMP_00021,2024-10-05,False,,False,15.0
CU_000591,CAMP_00021,2024-10-05,False,,False,15.0
CU_006950,CAMP_00021,2024-10-07,False,,False,15.0
CU_001741,CAMP_00021,2024-10-08,True,2024-10-14,True,15.0
CU_002972,CAMP_00021,2024-10-08,False,,False,15.0
CU_002707,CAMP_00021,2024-10-07,False,,False,15.0
CU_000504,CAMP_00021,2024-10-07,False,,False,15.0
CU_003895,CAMP_00021,2024-10-07,True,2024-10-12,True,15.0
CU_009947,CAMP_00021,2024-10-06,False,,False,15.0
CU_004654,CAMP_00021,2024-10-05,False,,False,15.0
CU_009121,CAMP_00021,2024-10-05,False,,False,15.0
CU_002101,CAMP_00021,2024-10-07,True,2024-10-13,True,15.0
CU_008557,CAMP_00021,2024-10-06,True,2024-10-12,True,15.0
CU_005230,CAMP_00021,2024-10-07,False,,False,15.0
CU_002837,CAMP_00021,2024-10-06,False,,False,15.0
CU_003693,CAMP_00021,2024-10-06,False,,False,15.0
CU_004739,CAMP_00021,2024-10-05,False,,False,15.0
CU_008257,CAMP_00021,2024-10-07,False,,False,15.0
CU_006779,CAMP_00021,2024-10-08,False,,False,15.0
CU_008953,CAMP_00021,2024-10-07,True,2024-10-14,True,15.0
CU_005394,CAMP_00021,2024-10-08,True,2024-10-15,False,15.0
CU_004194,CAMP_00021,2024-10-07,True,2024-10-15,True,15.0
CU_000487,CAMP_00021,2024-10-06,False,,False,15.0
CU_006156,CAMP_00021,2024-10-07,False,,False,15.0
CU_004754,CAMP_00021,2024-10-07,False,,False,15.0
CU_009838,CAMP_00021,2024-10-06,False,,False,15.0
CU_000937,CAMP_00021,2024-10-06,True,2024-10-12,True,15.0
CU_000782,CAMP_00021,2024-10-06,True,2024-10-09,False,15.0
CU_001317,CAMP_00021,2024-10-07,True,2024-10-11,True,15.0
CU_002413,CAMP_00021,2024-10-06,False,,False,15.0
