transaction_id,customer_id,transaction_type,amount,transaction_date,payment_method,is_first_deposit
TXN_00002928,CU_004565,deposit,1177.39,2024-08-10,debit_card,False
TXN_00002929,CU_004565,withdrawal,1737.16,2024-09-28,credit_card,False
TXN_00002930,CU_004565,deposit,617.71,2024-09-30,debit_card,False
TXN_00002931,CU_004565,deposit,327.84,2024-10-12,debit_card,False
TXN_00002932,CU_004565,deposit,891.95,2024-11-04,bank_transfer,False
TXN_00002933,CU_004565,withdrawal,1011.73,2024-11-21,paypal,False
TXN_00002934,CU_004570,deposit,89.7,2024-05-08,credit_card,True
TXN_00002935,CU_004570,withdrawal,154.68,2024-05-08,paypal,False
TXN_00002936,CU_004570,withdrawal,96.28,2024-11-11,paypal,False
TXN_00002937,CU_004575,deposit,48.13,2024-10-17,debit_card,True
TXN_00002938,CU_004575,deposit,122.65,2024-11-06,credit_card,False
TXN_00002939,CU_004586,deposit,75.08,2024-07-07,bank_transfer,True
TXN_00002940,CU_004586,deposit,95.08,2024-08-17,bank_transfer,False
TXN_00002941,CU_004586,withdrawal,130.3,2024-08-25,bank_transfer,False
TXN_00002942,CU_004600,deposit,62.08,2024-08-06,credit_card,True
TXN_00002943,CU_004600,deposit,115.12,2024-09-07,bank_transfer,False
TXN_00002944,CU_004600,withdrawal,108.66,2024-09-27,credit_card,False
TXN_00002945,CU_004600,deposit,83.44,2024-12-21,paypal,False
TXN_00002946,CU_004603,deposit,336.38,2024-11-19,bank_transfer,True
TXN_00002947,CU_004603,deposit,154.86,2024-11-19,debit_card,False
TXN_00002948,CU_004603,withdrawal,188.15,2024-11-27,credit_card,False
TXN_00002949,CU_004603,deposit,378.77,2024-12-13,credit_card,False
TXN_00002950,CU_004603,deposit,281.24,2024-12-28,paypal,False
TXN_00002951,CU_004607,deposit,46.56,2024-09-12,bank_transfer,True
TXN_00002952,CU_004607,deposit,100.96,2024-09-12,bank_transfer,False
TXN_00002953,CU_004607,deposit,122.3,2024-10-07,credit_card,False
TXN_00002954,CU_004607,deposit,106.92,2024-12-08,credit_card,False
TXN_00002955,CU_004620,deposit,149.19,2024-09-28,debit_card,True
TXN_00002956,CU_004620,deposit,284.93,2024-10-21,credit_card,False
TXN_00002957,CU_004620,deposit,227.0,2024-10-28,credit_card,False
TXN_00002958,CU_004620,deposit,130.08,2024-11-11,credit_card,False
TXN_00002959,CU_004620,withdrawal,486.28,2024-12-24,paypal,False
TXN_00002960,CU_004633,deposit,34.69,2024-10-01,credit_card,True
TXN_00002961,CU_004633,deposit,53.67,2024-10-01,bank_transfer,False
TXN_00002962,CU_004633,deposit,35.62,2024-11-04,credit_card,False
TXN_00002963,CU_004633,deposit,71.97,2024-11-16,paypal,False
TXN_00002964,CU_004634,deposit,52.34,2024-03-15,paypal,True
TXN_00002965,CU_004634,deposit,146.55,2024-05-19,bank_transfer,False
TXN_00002966,CU_004634,deposit,84.17,2024-06-01,paypal,False
TXN_00002967,CU_004634,deposit,140.17,2024-07-17,debit_card,False
TXN_00002968,CU_004634,withdrawal,121.36,2024-10-06,bank_transfer,False
TXN_00002969,CU_004634,deposit,59.4,2024-11-25,debit_card,False
TXN_00002970,CU_004654,deposit,145.17,2024-02-27,paypal,True
TXN_00002971,CU_004654,deposit,200.14,2024-03-06,bank_transfer,False
TXN_00002972,CU_004654,deposit,273.46,2024-03-15,credit_card,False
TXN_00002973,CU_004654,deposit,243.14,2024-03-18,debit_card,False
TXN_00002974,CU_004654,deposit,398.7,2024-03-27,bank_transfer,False
TXN_00002975,CU_004654,deposit,128.68,2024-04-23,credit_card,False
TXN_00002976,CU_004654,withdrawal,584.34,2024-04-28,credit_card,False
TXN_00002977,CU_004654,deposit,231.95,2024-06-22,debit_card,False
TXN_00002978,CU_004654,withdrawal,154.64,2024-06-29,debit_card,False
TXN_00002979,CU_004654,withdrawal,320.89,2024-08-28,paypal,False
TXN_00002980,CU_004654,deposit,360.17,2024-09-19,credit_card,False
TXN_00002981,CU_004654,withdrawal,240.69,2024-11-28,paypal,False
TXN_00002982,CU_004654,deposit,298.81,2024-12-06,paypal,False
TXN_00002983,CU_004663,deposit,53.38,2024-04-13,bank_transfer,True
TXN_00002984,CU_004663,deposit,94.62,2024-07-12,credit_card,False
TXN_00002985,CU_004663,deposit,80.04,2024-08-21,credit_card,False
TXN_00002986,CU_004663,deposit,78.26,2024-11-09,credit_card,False
TXN_00002987,CU_004675,deposit,30.21,2024-03-11,credit_card,True
TXN_00002988,CU_004675,withdrawal,198.42,2024-04-19,paypal,False
TXN_00002989,CU_004675,deposit,35.43,2024-05-01,paypal,False
TXN_00002990,CU_004675,deposit,88.5,2024-07-07,paypal,False
TXN_00002991,CU_004678,deposit,385.93,2024-04-27,paypal,True
TXN_00002992,CU_004678,withdrawal,590.16,2024-05-14,credit_card,False
TXN_00002993,CU_004678,withdrawal,596.71,2024-06-30,paypal,False
TXN_00002994,CU_004678,deposit,365.25,2024-07-19,paypal,False
TXN_00002995,CU_004678,deposit,294.31,2024-08-11,bank_transfer,False
TXN_00002996,CU_004678,deposit,130.61,2024-08-13,bank_transfer,False
TXN_00002997,CU_004678,deposit,227.21,2024-08-24,credit_card,False
TXN_00002998,CU_004678,deposit,249.34,2024-10-18,bank_transfer,False
TXN_00002999,CU_004678,deposit,109.25,2024-12-04,debit_card,False
TXN_00003000,CU_004692,deposit,62.21,2024-08-26,credit_card,True
TXN_00003001,CU_004692,withdrawal,69.71,2024-09-25,credit_card,False
TXN_00003002,CU_004692,deposit,73.2,2024-10-05,paypal,False
TXN_00003003,CU_004692,deposit,100.3,2024-10-13,debit_card,False
TXN_00003004,CU_004692,withdrawal,146.56,2024-12-07,credit_card,False
TXN_00003005,CU_004692,deposit,114.73,2024-12-11,paypal,False
TXN_00003006,CU_004692,deposit,56.56,2024-12-21,credit_card,False
TXN_00003007,CU_004701,deposit,43.22,2024-07-26,bank_transfer,True
TXN_00003008,CU_004701,deposit,140.69,2024-07-26,credit_card,False
TXN_00003009,CU_004717,deposit,81.74,2024-02-06,bank_transfer,True
TXN_00003010,CU_004717,deposit,137.93,2024-04-08,debit_card,False
TXN_00003011,CU_004717,deposit,44.61,2024-06-18,debit_card,False
TXN_00003012,CU_004717,deposit,121.58,2024-07-29,debit_card,False
TXN_00003013,CU_004717,deposit,116.27,2024-09-30,paypal,False
TXN_00003014,CU_004717,withdrawal,183.68,2024-11-03,debit_card,False
TXN_00003015,CU_004717,deposit,113.52,2024-12-10,credit_card,False
TXN_00003016,CU_004730,deposit,94.01,2024-09-04,paypal,True
TXN_00003017,CU_004730,withdrawal,83.25,2024-09-19,bank_transfer,False
TXN_00003018,CU_004730,withdrawal,79.16,2024-10-12,bank_transfer,False
TXN_00003019,CU_004730,deposit,99.26,2024-11-01,bank_transfer,False
TXN_00003020,CU_004730,deposit,37.82,2024-12-07,bank_transfer,False
TXN_00003021,CU_004730,deposit,66.94,2024-12-21,debit_card,False
TXN_00003022,CU_004733,deposit,330.39,2024-03-30,credit_card,True
TXN_00003023,CU_004733,deposit,353.82,2024-05-12,paypal,False
TXN_00003024,CU_004733,deposit,163.05,2024-05-24,credit_card,False
TXN_00003025,CU_004733,deposit,372.63,2024-05-31,credit_card,False
TXN_00003026,CU_004733,deposit,235.2,2024-06-07,bank_transfer,False
TXN_00003027,CU_004733,withdrawal,362.87,2024-06-18,debit_card,False
TXN_00003028,CU_004733,deposit,315.56,2024-08-05,debit_card,False
TXN_00003029,CU_004733,deposit,143.23,2024-08-14,paypal,False
TXN_00003030,CU_004733,deposit,343.96,2024-08-28,credit_card,False
TXN_00003031,CU_004733,deposit,184.47,2024-09-24,bank_transfer,False
TXN_00003032,CU_004733,deposit,166.71,2024-10-02,debit_card,False
TXN_00003033,CU_004737,deposit,31.48,2024-11-07,bank_transfer,True
TXN_00003034,CU_004737,withdrawal,115.07,2024-12-10,credit_card,False
TXN_00003035,CU_004747,deposit,77.11,2024-12-01,paypal,True
TXN_00003036,CU_004747,withdrawal,103.3,2024-12-01,paypal,False
TXN_00003037,CU_004750,deposit,25.94,2024-05-02,debit_card,True
TXN_00003038,CU_004750,deposit,71.92,2024-06-23,debit_card,False
TXN_00003039,CU_004759,deposit,120.86,2024-02-22,paypal,True
TXN_00003040,CU_004759,deposit,259.79,2024-04-08,bank_transfer,False
TXN_00003041,CU_004759,withdrawal,420.25,2024-04-14,paypal,False
TXN_00003042,CU_004759,deposit,395.4,2024-04-28,bank_transfer,False
TXN_00003043,CU_004759,withdrawal,568.15,2024-07-16,bank_transfer,False
TXN_00003044,CU_004759,withdrawal,178.41,2024-08-20,paypal,False
TXN_00003045,CU_004759,deposit,356.19,2024-08-26,credit_card,False
TXN_00003046,CU_004759,deposit,160.9,2024-09-01,paypal,False
TXN_00003047,CU_004759,deposit,243.66,2024-10-25,paypal,False
TXN_00003048,CU_004759,deposit,243.17,2024-11-14,bank_transfer,False
TXN_00003049,CU_004761,deposit,33.96,2024-10-05,paypal,True
TXN_00003050,CU_004761,deposit,83.57,2024-12-04,credit_card,False
TXN_00003051,CU_004768,deposit,77.82,2024-09-05,paypal,True
TXN_00003052,CU_004768,withdrawal,122.45,2024-11-30,debit_card,False
TXN_00003053,CU_004784,deposit,49.46,2024-02-26,credit_card,True
TXN_00003054,CU_004784,deposit,80.63,2024-04-29,paypal,False
TXN_00003055,CU_004784,withdrawal,126.58,2024-05-05,debit_card,False
TXN_00003056,CU_004784,deposit,47.85,2024-06-11,debit_card,False
TXN_00003057,CU_004784,withdrawal,64.38,2024-08-22,paypal,False
TXN_00003058,CU_004784,withdrawal,93.48,2024-10-07,paypal,False
TXN_00003059,CU_004784,deposit,52.01,2024-11-06,debit_card,False
TXN_00003060,CU_004784,deposit,61.87,2024-11-18,debit_card,False
TXN_00003061,CU_004784,withdrawal,185.79,2024-11-27,credit_card,False
TXN_00003062,CU_004829,deposit,68.57,2024-02-25,bank_transfer,True
TXN_00003063,CU_004829,deposit,111.55,2024-02-25,paypal,False
TXN_00003064,CU_004829,deposit,143.35,2024-06-18,paypal,False
TXN_00003065,CU_004829,deposit,136.15,2024-08-31,paypal,False
TXN_00003066,CU_004830,deposit,20.51,2024-02-13,debit_card,True
TXN_00003067,CU_004830,deposit,114.22,2024-03-08,bank_transfer,False
TXN_00003068,CU_004830,deposit,54.76,2024-07-06,credit_card,False
TXN_00003069,CU_004830,deposit,90.8,2024-07-31,paypal,False
TXN_00003070,CU_004830,deposit,139.87,2024-10-29,paypal,False
TXN_00003071,CU_004830,withdrawal,144.79,2024-12-18,credit_card,False
TXN_00003072,CU_004837,deposit,296.3,2024-09-19,paypal,True
TXN_00003073,CU_004837,withdrawal,580.58,2024-09-19,paypal,False
TXN_00003074,CU_004837,deposit,112.11,2024-09-23,debit_card,False
TXN_00003075,CU_004837,deposit,163.24,2024-10-05,bank_transfer,False
TXN_00003076,CU_004837,deposit,110.36,2024-10-14,credit_card,False
TXN_00003077,CU_004837,deposit,116.23,2024-12-08,credit_card,False
TXN_00003078,CU_004867,deposit,293.49,2024-12-23,credit_card,True
TXN_00003079,CU_004887,deposit,246.41,2024-06-05,bank_transfer,True
TXN_00003080,CU_004887,withdrawal,450.96,2024-06-17,debit_card,False
TXN_00003081,CU_004887,deposit,191.39,2024-06-18,debit_card,False
TXN_00003082,CU_004887,deposit,380.87,2024-07-09,debit_card,False
TXN_00003083,CU_004887,deposit,115.53,2024-07-22,credit_card,False
TXN_00003084,CU_004887,deposit,259.62,2024-07-27,bank_transfer,False
TXN_00003085,CU_004887,deposit,127.02,2024-07-31,paypal,False
TXN_00003086,CU_004887,deposit,392.73,2024-08-25,paypal,False
TXN_00003087,CU_004887,withdrawal,383.55,2024-08-29,bank_transfer,False
TXN_00003088,CU_004887,deposit,283.44,2024-09-08,paypal,False
TXN_00003089,CU_004887,deposit,388.04,2024-09-20,bank_transfer,False
TXN_00003090,CU_004891,deposit,604.35,2024-11-07,bank_transfer,True
TXN_00003091,CU_004891,deposit,717.43,2024-11-07,credit_card,False
TXN_00003092,CU_004891,deposit,1427.16,2024-11-15,paypal,False
TXN_00003093,CU_004891,withdrawal,1005.9,2024-12-16,debit_card,False
TXN_00003094,CU_004892,deposit,196.19,2024-05-16,debit_card,True
TXN_00003095,CU_004892,withdrawal,221.35,2024-05-16,debit_card,False
TXN_00003096,CU_004892,deposit,136.0,2024-05-28,debit_card,False
TXN_00003097,CU_004892,withdrawal,494.94,2024-06-22,paypal,False
TXN_00003098,CU_004892,deposit,298.64,2024-07-01,debit_card,False
TXN_00003099,CU_004892,deposit,379.07,2024-07-05,paypal,False
TXN_00003100,CU_004892,withdrawal,372.09,2024-07-20,bank_transfer,False
TXN_00003101,CU_004892,deposit,254.21,2024-08-21,debit_card,False
TXN_00003102,CU_004892,withdrawal,432.8,2024-08-26,debit_card,False
TXN_00003103,CU_004892,withdrawal,505.8,2024-09-09,credit_card,False
TXN_00003104,CU_004892,withdrawal,503.64,2024-09-22,paypal,False
TXN_00003105,CU_004892,deposit,314.31,2024-11-25,paypal,False
TXN_00003106,CU_004892,withdrawal,593.06,2024-11-30,debit_card,False
TXN_00003107,CU_004892,deposit,290.13,2024-12-14,bank_transfer,False
TXN_00003108,CU_004897,deposit,44.94,2024-08-30,paypal,True
TXN_00003109,CU_004897,deposit,54.87,2024-10-30,paypal,False
TXN_00003110,CU_004897,deposit,132.12,2024-11-04,credit_card,False
TXN_00003111,CU_004897,withdrawal,85.05,2024-11-29,credit_card,False
TXN_00003112,CU_004897,withdrawal,84.77,2024-12-10,bank_transfer,False
TXN_00003113,CU_004928,deposit,36.8,2024-05-23,paypal,True
TXN_00003114,CU_004928,deposit,99.67,2024-05-31,bank_transfer,False
TXN_00003115,CU_004931,deposit,334.3,2024-07-15,paypal,True
TXN_00003116,CU_004931,deposit,393.43,2024-07-18,credit_card,False
TXN_00003117,CU_004931,deposit,103.1,2024-08-09,bank_transfer,False
TXN_00003118,CU_004931,withdrawal,205.53,2024-09-01,debit_card,False
TXN_00003119,CU_004931,deposit,205.38,2024-10-21,credit_card,False
TXN_00003120,CU_004931,deposit,246.15,2024-11-09,bank_transfer,False
TXN_00003121,CU_004931,withdrawal,500.87,2024-12-24,bank_transfer,False
TXN_00003122,CU_004936,deposit,84.16,2024-09-02,paypal,True
TXN_00003123,CU_004936,deposit,128.53,2024-09-25,credit_card,False
TXN_00003124,CU_004936,deposit,81.38,2024-10-09,bank_transfer,False
TXN_00003125,CU_004936,deposit,116.1,2024-11-23,paypal,False
TXN_00003126,CU_004936,deposit,148.55,2024-11-24,bank_transfer,False
TXN_00003127,CU_004936,deposit,129.85,2024-12-12,bank_transfer,False
TXN_00003128,CU_004938,deposit,268.58,2024-08-30,bank_transfer,True
TXN_00003129,CU_004938,withdrawal,161.67,2024-08-30,paypal,False
TXN_00003130,CU_004938,deposit,206.46,2024-09-22,bank_transfer,False
TXN_00003131,CU_004938,deposit,264.05,2024-10-03,bank_transfer,False
TXN_00003132,CU_004938,deposit,206.07,2024-10-11,debit_card,False
TXN_00003133,CU_004938,withdrawal,304.93,2024-10-12,credit_card,False
TXN_00003134,CU_004938,deposit,384.92,2024-12-27,credit_card,False
TXN_00003135,CU_004944,deposit,49.87,2024-11-24,credit_card,True
TXN_00003136,CU_004950,deposit,22.81,2024-05-19,paypal,True
TXN_00003137,CU_004950,deposit,84.36,2024-12-06,credit_card,False
TXN_00003138,CU_004957,deposit,30.48,2024-03-04,paypal,True
TXN_00003139,CU_004957,deposit,47.47,2024-03-20,bank_transfer,False
TXN_00003140,CU_004957,deposit,78.67,2024-04-19,bank_transfer,False
TXN_00003141,CU_004957,deposit,28.2,2024-06-13,credit_card,False
TXN_00003142,CU_004957,deposit,31.8,2024-07-12,paypal,False
TXN_00003143,CU_004957,deposit,134.52,2024-10-09,debit_card,False
TXN_00003144,CU_004957,deposit,145.96,2024-11-11,paypal,False
TXN_00003145,CU_004958,deposit,26.27,2024-12-15,debit_card,True
TXN_00003146,CU_004958,deposit,30.99,2024-12-15,debit_card,False
TXN_00003147,CU_004962,deposit,35.22,2024-04-13,debit_card,True
TXN_00003148,CU_004962,deposit,58.02,2024-04-30,credit_card,False
TXN_00003149,CU_004962,deposit,131.23,2024-06-14,credit_card,False
TXN_00003150,CU_004962,deposit,47.94,2024-06-20,bank_transfer,False
TXN_00003151,CU_004962,withdrawal,99.19,2024-11-07,debit_card,False
TXN_00003152,CU_004962,withdrawal,69.63,2024-12-12,debit_card,False
TXN_00003153,CU_004974,deposit,91.46,2024-12-17,bank_transfer,True
TXN_00003154,CU_004974,withdrawal,177.47,2024-12-17,bank_transfer,False
TXN_00003155,CU_005009,deposit,50.89,2024-12-17,credit_card,True
TXN_00003156,CU_005013,deposit,76.62,2024-03-17,paypal,True
TXN_00003157,CU_005013,withdrawal,197.86,2024-03-17,paypal,False
TXN_00003158,CU_005013,deposit,116.21,2024-04-02,paypal,False
TXN_00003159,CU_005013,deposit,141.63,2024-04-23,debit_card,False
TXN_00003160,CU_005013,withdrawal,187.68,2024-05-07,paypal,False
TXN_00003161,CU_005013,withdrawal,80.33,2024-07-31,bank_transfer,False
TXN_00003162,CU_005013,withdrawal,80.99,2024-08-12,paypal,False
TXN_00003163,CU_005023,deposit,356.53,2024-11-07,bank_transfer,True
TXN_00003164,CU_005023,deposit,329.82,2024-11-27,debit_card,False
TXN_00003165,CU_005023,deposit,384.8,2024-12-09,debit_card,False
TXN_00003166,CU_005023,deposit,326.62,2024-12-15,bank_transfer,False
TXN_00003167,CU_005025,deposit,222.49,2024-10-31,credit_card,True
TXN_00003168,CU_005025,deposit,187.92,2024-11-19,bank_transfer,False
TXN_00003169,CU_005025,deposit,176.32,2024-11-20,debit_card,False
TXN_00003170,CU_005025,deposit,133.18,2024-12-30,debit_card,False
TXN_00003171,CU_005029,deposit,64.47,2024-08-21,paypal,True
TXN_00003172,CU_005029,deposit,78.07,2024-09-30,bank_transfer,False
TXN_00003173,CU_005029,deposit,89.56,2024-10-04,bank_transfer,False
TXN_00003174,CU_005029,deposit,132.12,2024-11-14,bank_transfer,False
TXN_00003175,CU_005029,deposit,38.1,2024-12-17,debit_card,False
TXN_00003176,CU_005043,deposit,81.14,2024-11-20,debit_card,True
TXN_00003177,CU_005043,withdrawal,174.52,2024-12-10,debit_card,False
TXN_00003178,CU_005061,deposit,33.63,2024-04-22,bank_transfer,True
TXN_00003179,CU_005061,withdrawal,181.36,2024-08-02,debit_card,False
TXN_00003180,CU_005061,deposit,116.3,2024-08-17,bank_transfer,False
TXN_00003181,CU_005061,withdrawal,166.88,2024-10-14,bank_transfer,False
TXN_00003182,CU_005075,deposit,415.71,2024-09-16,debit_card,True
TXN_00003183,CU_005075,deposit,162.37,2024-09-16,paypal,False
TXN_00003184,CU_005075,deposit,102.63,2024-09-23,bank_transfer,False
TXN_00003185,CU_005075,deposit,195.55,2024-10-01,credit_card,False
TXN_00003186,CU_005075,deposit,127.17,2024-10-24,credit_card,False
TXN_00003187,CU_005075,deposit,381.39,2024-11-18,bank_transfer,False
TXN_00003188,CU_005075,deposit,330.75,2024-12-19,debit_card,False
TXN_00003189,CU_005079,deposit,341.39,2024-09-15,credit_card,True
TXN_00003190,CU_005079,deposit,239.69,2024-09-15,credit_card,False
TXN_00003191,CU_005079,deposit,112.85,2024-11-30,debit_card,False
TXN_00003192,CU_005079,deposit,277.76,2024-12-14,credit_card,False
TXN_00003193,CU_005079,deposit,316.78,2024-12-15,credit_card,False
TXN_00003194,CU_005079,deposit,314.24,2024-12-21,bank_transfer,False
TXN_00003195,CU_005084,deposit,99.55,2024-02-08,debit_card,True
TXN_00003196,CU_005084,deposit,137.99,2024-02-11,bank_transfer,False
TXN_00003197,CU_005084,deposit,74.85,2024-02-19,bank_transfer,False
TXN_00003198,CU_005084,deposit,104.4,2024-02-24,bank_transfer,False
TXN_00003199,CU_005084,deposit,33.78,2024-03-31,credit_card,False
TXN_00003200,CU_005084,deposit,84.11,2024-04-26,bank_transfer,False
TXN_00003201,CU_005084,deposit,39.79,2024-05-20,bank_transfer,False
TXN_00003202,CU_005086,deposit,29.21,2024-01-26,bank_transfer,True
TXN_00003203,CU_005086,deposit,31.27,2024-02-05,bank_transfer,False
TXN_00003204,CU_005086,withdrawal,173.88,2024-03-05,credit_card,False
TXN_00003205,CU_005086,deposit,129.02,2024-10-31,paypal,False
TXN_00003206,CU_005088,deposit,83.21,2024-02-20,credit_card,True
TXN_00003207,CU_005088,withdrawal,63.59,2024-02-20,credit_card,False
TXN_00003208,CU_005088,deposit,145.78,2024-02-21,credit_card,False
TXN_00003209,CU_005088,deposit,45.13,2024-02-22,bank_transfer,False
TXN_00003210,CU_005088,withdrawal,179.73,2024-05-26,paypal,False
TXN_00003211,CU_005092,deposit,36.8,2024-12-26,debit_card,True
TXN_00003212,CU_005104,deposit,51.13,2024-03-12,debit_card,True
TXN_00003213,CU_005104,deposit,62.97,2024-05-06,credit_card,False
TXN_00003214,CU_005104,withdrawal,135.5,2024-08-23,bank_transfer,False
TXN_00003215,CU_005104,deposit,140.66,2024-09-08,paypal,False
TXN_00003216,CU_005104,withdrawal,75.68,2024-11-21,credit_card,False
TXN_00003217,CU_005111,deposit,303.52,2024-05-21,paypal,True
TXN_00003218,CU_005111,deposit,240.02,2024-05-21,paypal,False
TXN_00003219,CU_005111,deposit,190.2,2024-07-06,credit_card,False
TXN_00003220,CU_005111,deposit,228.65,2024-07-18,paypal,False
TXN_00003221,CU_005111,withdrawal,499.29,2024-08-29,debit_card,False
TXN_00003222,CU_005111,deposit,139.99,2024-10-30,debit_card,False
TXN_00003223,CU_005111,deposit,372.98,2024-12-01,paypal,False
TXN_00003224,CU_005111,deposit,188.85,2024-12-20,debit_card,False
TXN_00003225,CU_005125,deposit,46.53,2024-06-10,credit_card,True
TXN_00003226,CU_005125,deposit,47.72,2024-06-12,bank_transfer,False
TXN_00003227,CU_005125,deposit,148.43,2024-08-22,debit_card,False
TXN_00003228,CU_005125,deposit,58.72,2024-09-06,paypal,False
TXN_00003229,CU_005125,deposit,141.02,2024-09-20,bank_transfer,False
TXN_00003230,CU_005125,deposit,97.58,2024-11-02,paypal,False
TXN_00003231,CU_005130,deposit,81.86,2024-10-03,paypal,True
TXN_00003232,CU_005130,deposit,143.61,2024-10-06,debit_card,False
TXN_00003233,CU_005130,deposit,72.13,2024-10-12,paypal,False
TXN_00003234,CU_005130,deposit,92.91,2024-11-12,bank_transfer,False
TXN_00003235,CU_005130,withdrawal,156.72,2024-12-19,credit_card,False
TXN_00003236,CU_005131,deposit,22.05,2024-03-28,debit_card,True
TXN_00003237,CU_005131,withdrawal,105.02,2024-05-08,debit_card,False
TXN_00003238,CU_005131,deposit,94.89,2024-05-20,debit_card,False
TXN_00003239,CU_005131,withdrawal,92.77,2024-06-01,credit_card,False
TXN_00003240,CU_005131,deposit,109.95,2024-07-11,bank_transfer,False
TXN_00003241,CU_005131,deposit,32.78,2024-07-28,debit_card,False
TXN_00003242,CU_005131,deposit,77.65,2024-09-09,bank_transfer,False
TXN_00003243,CU_005155,deposit,388.74,2024-11-23,paypal,True
TXN_00003244,CU_005155,deposit,319.86,2024-11-29,paypal,False
TXN_00003245,CU_005155,withdrawal,450.81,2024-12-03,bank_transfer,False
TXN_00003246,CU_005161,deposit,330.62,2024-03-29,bank_transfer,True
TXN_00003247,CU_005161,deposit,359.55,2024-04-04,debit_card,False
TXN_00003248,CU_005161,deposit,144.76,2024-04-12,debit_card,False
TXN_00003249,CU_005161,deposit,238.87,2024-04-26,credit_card,False
TXN_00003250,CU_005161,deposit,116.87,2024-05-04,credit_card,False
TXN_00003251,CU_005161,deposit,209.74,2024-05-24,credit_card,False
TXN_00003252,CU_005161,deposit,212.04,2024-06-10,bank_transfer,False
TXN_00003253,CU_005161,withdrawal,206.15,2024-06-23,paypal,False
TXN_00003254,CU_005161,withdrawal,173.97,2024-07-07,debit_card,False
TXN_00003255,CU_005161,deposit,296.52,2024-08-04,bank_transfer,False
TXN_00003256,CU_005161,deposit,106.82,2024-08-28,paypal,False
TXN_00003257,CU_005161,withdrawal,390.43,2024-10-04,credit_card,False
TXN_00003258,CU_005161,withdrawal,202.43,2024-10-18,bank_transfer,False
TXN_00003259,CU_005161,deposit,248.19,2024-10-28,paypal,False
TXN_00003260,CU_005161,deposit,325.46,2024-12-02,bank_transfer,False
TXN_00003261,CU_005171,deposit,1476.09,2024-09-11,credit_card,True
TXN_00003262,CU_005171,deposit,1362.24,2024-09-11,bank_transfer,False
TXN_00003263,CU_005171,deposit,1238.08,2024-09-27,credit_card,False
TXN_00003264,CU_005171,withdrawal,441.07,2024-10-10,credit_card,False
TXN_00003265,CU_005171,deposit,340.3,2024-10-20,credit_card,False
TXN_00003266,CU_005171,deposit,568.42,2024-11-01,debit_card,False
TXN_00003267,CU_005171,deposit,1030.23,2024-11-15,credit_card,False
TXN_00003268,CU_005171,deposit,855.96,2024-12-09,debit_card,False
TXN_00003269,CU_005182,deposit,264.84,2024-07-17,credit_card,True
TXN_00003270,CU_005182,deposit,195.74,2024-07-23,bank_transfer,False
TXN_00003271,CU_005182,deposit,393.81,2024-08-13,paypal,False
TXN_00003272,CU_005182,deposit,232.29,2024-09-16,debit_card,False
TXN_00003273,CU_005182,withdrawal,351.54,2024-10-06,debit_card,False
TXN_00003274,CU_005182,deposit,262.68,2024-10-27,bank_transfer,False
TXN_00003275,CU_005182,withdrawal,535.79,2024-11-08,credit_card,False
TXN_00003276,CU_005182,withdrawal,264.92,2024-11-09,paypal,False
TXN_00003277,CU_005182,deposit,348.3,2024-11-11,credit_card,False
TXN_00003278,CU_005182,deposit,209.33,2024-12-21,paypal,False
TXN_00003279,CU_005188,deposit,51.11,2024-07-15,paypal,True
TXN_00003280,CU_005188,deposit,132.5,2024-08-04,debit_card,False
TXN_00003281,CU_005188,deposit,81.35,2024-10-05,bank_transfer,False
TXN_00003282,CU_005226,deposit,53.16,2024-10-12,debit_card,True
TXN_00003283,CU_005226,deposit,84.86,2024-11-01,bank_transfer,False
TXN_00003284,CU_005226,withdrawal,57.1,2024-11-15,paypal,False
TXN_00003285,CU_005227,deposit,153.45,2024-08-18,debit_card,True
TXN_00003286,CU_005227,withdrawal,232.57,2024-08-18,bank_transfer,False
TXN_00003287,CU_005227,deposit,137.14,2024-09-17,bank_transfer,False
TXN_00003288,CU_005227,deposit,245.12,2024-10-17,credit_card,False
TXN_00003289,CU_005227,withdrawal,581.96,2024-10-21,credit_card,False
TXN_00003290,CU_005227,deposit,321.55,2024-11-05,bank_transfer,False
TXN_00003291,CU_005227,withdrawal,202.91,2024-11-27,paypal,False
TXN_00003292,CU_005227,deposit,315.11,2024-12-25,credit_card,False
TXN_00003293,CU_005228,deposit,30.75,2024-07-17,debit_card,True
TXN_00003294,CU_005228,deposit,64.16,2024-08-22,credit_card,False
TXN_00003295,CU_005228,deposit,34.53,2024-09-12,bank_transfer,False
TXN_00003296,CU_005228,deposit,122.52,2024-12-07,debit_card,False
TXN_00003297,CU_005235,deposit,377.25,2024-05-02,credit_card,True
TXN_00003298,CU_005235,deposit,361.25,2024-05-02,credit_card,False
TXN_00003299,CU_005235,deposit,152.74,2024-05-14,bank_transfer,False
TXN_00003300,CU_005235,deposit,288.2,2024-05-19,bank_transfer,False
TXN_00003301,CU_005235,deposit,106.87,2024-05-24,paypal,False
TXN_00003302,CU_005235,deposit,377.64,2024-06-08,credit_card,False
TXN_00003303,CU_005235,deposit,213.06,2024-07-03,paypal,False
TXN_00003304,CU_005235,deposit,360.63,2024-07-10,debit_card,False
TXN_00003305,CU_005235,deposit,329.54,2024-08-01,credit_card,False
TXN_00003306,CU_005235,withdrawal,391.09,2024-08-16,debit_card,False
TXN_00003307,CU_005235,deposit,340.39,2024-10-26,paypal,False
